Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
United States of America,Region of the Americas of WHO,North America,1995,21,5/22/95,5/28/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,22,5/29/95,6/4/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,23,6/5/95,6/11/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,24,6/12/95,6/18/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,25,6/19/95,6/25/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,26,6/26/95,7/2/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,27,7/3/95,7/9/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,28,7/10/95,7/16/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,29,7/17/95,7/23/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,30,7/24/95,7/30/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,31,7/31/95,8/6/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,32,8/7/95,8/13/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,33,8/14/95,8/20/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,34,8/21/95,8/27/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,35,8/28/95,9/3/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,36,9/4/95,9/10/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,37,9/11/95,9/17/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,38,9/18/95,9/24/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,39,9/25/95,10/1/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,40,10/2/95,10/8/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,41,10/9/95,10/15/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,42,10/16/95,10/22/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,43,10/23/95,10/29/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,44,10/30/95,11/5/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,45,11/6/95,11/12/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,46,11/13/95,11/19/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,47,11/20/95,11/26/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,48,11/27/95,12/3/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,49,12/4/95,12/10/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,50,12/11/95,12/17/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,51,12/18/95,12/24/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1995,52,12/25/95,12/31/95,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,1,1/1/96,1/7/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,2,1/8/96,1/14/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,3,1/15/96,1/21/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,4,1/22/96,1/28/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,5,1/29/96,2/4/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,6,2/5/96,2/11/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,7,2/12/96,2/18/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,8,2/19/96,2/25/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,9,2/26/96,3/3/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,10,3/4/96,3/10/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,11,3/11/96,3/17/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,12,3/18/96,3/24/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,13,3/25/96,3/31/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,14,4/1/96,4/7/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,15,4/8/96,4/14/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,16,4/15/96,4/21/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,17,4/22/96,4/28/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,18,4/29/96,5/5/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,19,5/6/96,5/12/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,20,5/13/96,5/19/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,21,5/20/96,5/26/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,22,5/27/96,6/2/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,23,6/3/96,6/9/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,24,6/10/96,6/16/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,25,6/17/96,6/23/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,26,6/24/96,6/30/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,27,7/1/96,7/7/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,28,7/8/96,7/14/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,29,7/15/96,7/21/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,30,7/22/96,7/28/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,31,7/29/96,8/4/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,32,8/5/96,8/11/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,33,8/12/96,8/18/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,34,8/19/96,8/25/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,35,8/26/96,9/1/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,36,9/2/96,9/8/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,37,9/9/96,9/15/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,38,9/16/96,9/22/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,39,9/23/96,9/29/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,40,9/30/96,10/6/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,41,10/7/96,10/13/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,42,10/14/96,10/20/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,43,10/21/96,10/27/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,44,10/28/96,11/3/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,45,11/4/96,11/10/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,46,11/11/96,11/17/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,47,11/18/96,11/24/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,48,11/25/96,12/1/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,49,12/2/96,12/8/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,50,12/9/96,12/15/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,51,12/16/96,12/22/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1996,52,12/23/96,12/29/96,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,1,12/30/96,1/5/97,,2744,0,,247,,544,791,,,40,40,831,,No Report
United States of America,Region of the Americas of WHO,North America,1997,2,1/6/97,1/12/97,,1921,0,,215,,224,439,,,18,18,457,,No Report
United States of America,Region of the Americas of WHO,North America,1997,3,1/13/97,1/19/97,,1519,0,,193,,101,294,,,34,34,328,,No Report
United States of America,Region of the Americas of WHO,North America,1997,4,1/20/97,1/26/97,,1284,0,,118,,60,178,,,44,44,222,,No Report
United States of America,Region of the Americas of WHO,North America,1997,5,1/27/97,2/2/97,,1347,0,,77,,59,136,,,82,82,218,,No Report
United States of America,Region of the Americas of WHO,North America,1997,6,2/3/97,2/9/97,,1408,0,,74,,33,107,,,67,67,174,,No Report
United States of America,Region of the Americas of WHO,North America,1997,7,2/10/97,2/16/97,,941,0,,9,,12,21,,,97,97,118,,No Report
United States of America,Region of the Americas of WHO,North America,1997,8,2/17/97,2/23/97,,1480,0,,17,,17,34,,,148,148,182,,No Report
United States of America,Region of the Americas of WHO,North America,1997,9,2/24/97,3/2/97,,1458,0,,19,,8,27,,,154,154,181,,No Report
United States of America,Region of the Americas of WHO,North America,1997,10,3/3/97,3/9/97,,1345,0,,11,,7,18,,,126,126,144,,No Report
United States of America,Region of the Americas of WHO,North America,1997,11,3/10/97,3/16/97,,1123,0,,16,,4,20,,,133,133,153,,No Report
United States of America,Region of the Americas of WHO,North America,1997,12,3/17/97,3/23/97,,892,0,,4,,1,5,,,114,114,119,,No Report
United States of America,Region of the Americas of WHO,North America,1997,13,3/24/97,3/30/97,,674,0,,0,,3,3,,,50,50,53,,No Report
United States of America,Region of the Americas of WHO,North America,1997,14,3/31/97,4/6/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,15,4/7/97,4/13/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,16,4/14/97,4/20/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,17,4/21/97,4/27/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,18,4/28/97,5/4/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,19,5/5/97,5/11/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,20,5/12/97,5/18/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,21,5/19/97,5/25/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,22,5/26/97,6/1/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,23,6/2/97,6/8/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,24,6/9/97,6/15/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,25,6/16/97,6/22/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,26,6/23/97,6/29/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,27,6/30/97,7/6/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,28,7/7/97,7/13/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,29,7/14/97,7/20/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,30,7/21/97,7/27/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,31,7/28/97,8/3/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,32,8/4/97,8/10/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,33,8/11/97,8/17/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,34,8/18/97,8/24/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,35,8/25/97,8/31/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,36,9/1/97,9/7/97,,,,,1,,,1,,,,,1,,No Report
United States of America,Region of the Americas of WHO,North America,1997,37,9/8/97,9/14/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,38,9/15/97,9/21/97,,,,,,,12,12,,,,,12,,No Report
United States of America,Region of the Americas of WHO,North America,1997,39,9/22/97,9/28/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,40,9/29/97,10/5/97,,,,,,,1,1,,,,,1,,No Activity
United States of America,Region of the Americas of WHO,North America,1997,41,10/6/97,10/12/97,,,,,,,1,1,,,,,1,,Sporadic
United States of America,Region of the Americas of WHO,North America,1997,42,10/13/97,10/19/97,,,,,,,,,,,,,,,Sporadic
United States of America,Region of the Americas of WHO,North America,1997,43,10/20/97,10/26/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,44,10/27/97,11/2/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,45,11/3/97,11/9/97,,,,,,,1,1,,,,,1,,Sporadic
United States of America,Region of the Americas of WHO,North America,1997,46,11/10/97,11/16/97,,,,,,,,,,,,,,,Sporadic
United States of America,Region of the Americas of WHO,North America,1997,47,11/17/97,11/23/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,48,11/24/97,11/30/97,,,,,,,,,,,,,,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,1997,49,12/1/97,12/7/97,,,,,,,,,,,,,,,Sporadic
United States of America,Region of the Americas of WHO,North America,1997,50,12/8/97,12/14/97,,,,,,,,,,,,,,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,1997,51,12/15/97,12/21/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1997,52,12/22/97,12/28/97,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,1,12/29/97,1/4/98,,,,,,,,,,,,,,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,1998,2,1/5/98,1/11/98,,,,,,,,,,,,,,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,1998,3,1/12/98,1/18/98,,,,,,,,,,,,,,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,1998,4,1/19/98,1/25/98,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,5,1/26/98,2/1/98,,,,,,,,,,,,,,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,1998,6,2/2/98,2/8/98,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,7,2/9/98,2/15/98,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,8,2/16/98,2/22/98,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,9,2/23/98,3/1/98,,3141,0,,83,,410,493,,,3,3,496,,Sporadic
United States of America,Region of the Americas of WHO,North America,1998,10,3/2/98,3/8/98,,2638,0,,52,,231,283,,,4,4,287,,Sporadic
United States of America,Region of the Americas of WHO,North America,1998,11,3/9/98,3/15/98,,2036,0,,43,,131,174,,,5,5,179,,Sporadic
United States of America,Region of the Americas of WHO,North America,1998,12,3/16/98,3/22/98,,1454,0,,19,,67,86,,,4,4,90,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,1998,13,3/23/98,3/29/98,,1179,0,,8,,56,64,,,3,3,67,,Sporadic
United States of America,Region of the Americas of WHO,North America,1998,14,3/30/98,4/5/98,,464,0,,5,,10,15,,,2,2,17,,Sporadic
United States of America,Region of the Americas of WHO,North America,1998,15,4/6/98,4/12/98,,518,0,,4,,13,17,,,,,17,,Sporadic
United States of America,Region of the Americas of WHO,North America,1998,16,4/13/98,4/19/98,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,17,4/20/98,4/26/98,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,18,4/27/98,5/3/98,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,19,5/4/98,5/10/98,,,,,,,,,,,,,,,No Report
United States of America,Region of the Americas of WHO,North America,1998,20,5/11/98,5/17/98,,,,,,,,,,,,,,,No Report
